engine_id,feature,shap_value,abs_shap,rank_local
52,operational_setting_2,0.00980425346060656,0.00980425346060656,38
52,rc_s15_pct1,-0.009613388764895111,0.009613388764895111,39
52,rs_s12_rmin5,-0.009581186207166562,0.009581186207166562,40
52,rs_s20_rmin5,-0.009197770678050195,0.009197770678050195,41
52,si_s4_s2_prod,-0.009029914188431576,0.009029914188431576,42
52,tr_s8_slope5,-0.008932023836920659,0.008932023836920659,43
52,si_s7_s11_prod,0.00890102164412383,0.00890102164412383,44
52,sensor_measurement_15_kalman,-0.00834511455759639,0.00834511455759639,45
52,si_s12_s21_prod,0.008166010251200836,0.008166010251200836,46
52,rs_s4_rmin5,0.008152355038328096,0.008152355038328096,47
52,si_s12_s21_ratio,0.007890759809136701,0.007890759809136701,48
52,rs_s15_rmin5,-0.007151544109607736,0.007151544109607736,49
52,si_s11_s12_ratio,-0.006380127102602273,0.006380127102602273,50
52,tr_s3_slope5,-0.0059554377143892145,0.0059554377143892145,51
52,sensor_measurement_21_kalman,-0.005801975238136947,0.005801975238136947,52
52,si_s4_s12_prod,0.005552099671209968,0.005552099671209968,53
52,si_s7_s11_ratio,-0.004958642666072895,0.004958642666072895,54
52,si_s4_s11_ratio,0.003931529839367916,0.003931529839367916,55
52,rc_s7_pct1,-0.003282131325492325,0.003282131325492325,56
52,sensor_measurement_20_kalman,-0.0029476355916510026,0.0029476355916510026,57
52,sensor_measurement_4_kalman,-0.0028857820434495807,0.0028857820434495807,58
52,sensor_measurement_7_kalman,-0.002670966226529951,0.002670966226529951,59
52,operational_setting_1,0.002586722661120196,0.002586722661120196,60
52,tr_s13_slope5,0.0022928884039477757,0.0022928884039477757,61
52,sensor_measurement_12_kalman,0.002087921602651477,0.002087921602651477,62
52,sensor_measurement_2_kalman,0.0020460458404462163,0.0020460458404462163,63
52,si_s4_s12_ratio,-0.0020360955561045556,0.0020360955561045556,64
52,rc_s17_pct1,0.0008795142639428377,0.0008795142639428377,65
52,si_s4_s2_ratio,-0.0007841346397375067,0.0007841346397375067,66
53,tr_s9_slope5,-0.5704775645087162,0.5704775645087162,1
53,rc_s9_pct1,-0.3794804221640031,0.3794804221640031,2
53,tr_s11_slope5,-0.13423229456141902,0.13423229456141902,3
53,sensor_measurement_9_kalman,-0.08611423444623749,0.08611423444623749,4
53,sensor_measurement_3_kalman,-0.06760300869743029,0.06760300869743029,5
53,tr_s21_slope5,-0.06751212052380046,0.06751212052380046,6
53,tr_s12_slope5,-0.06615445297211409,0.06615445297211409,7
53,sensor_measurement_20_kalman,0.06266929134726525,0.06266929134726525,8
53,sensor_measurement_7_kalman,-0.06014410040030877,0.06014410040030877,9
53,tr_s4_slope5,-0.05863173623414089,0.05863173623414089,10
53,sensor_measurement_17_kalman,-0.05473223153579359,0.05473223153579359,11
53,rc_s12_pct1,-0.05139534830426176,0.05139534830426176,12
53,si_s4_s12_prod,-0.05122306909567366,0.05122306909567366,13
53,tr_s15_slope5,-0.05018327614913384,0.05018327614913384,14
53,tr_s7_slope5,-0.048395237497364484,0.048395237497364484,15
